"time","lon","lat","alt","flight"
2017-07-15 16:10:24,-94.22945,40.02056,11278,"UAL307"
2017-07-15 16:11:25,-94.0475,40.05695,11278,"UAL307"
2017-07-15 16:12:28,-93.87917,40.09083,11278,"UAL307"
2017-07-15 16:13:29,-93.71167,40.12472,11278,"UAL307"
2017-07-15 16:15:34,-93.34055,40.19611,11278,"UAL307"
2017-07-15 16:16:34,-93.17223,40.22889,11278,"UAL307"
2017-07-15 16:17:38,-93.01556,40.25861,11278,"UAL307"
2017-07-15 16:19:43,-92.64389,40.32917,11278,"UAL307"
2017-07-15 16:20:44,-92.48695,40.35806,11247,"UAL307"
2017-07-15 16:21:48,-92.30917,40.39167,11278,"UAL307"
2017-07-15 16:22:48,-92.13778,40.4225,11278,"UAL307"
2017-07-15 16:23:49,-91.9325,40.45945,11278,"UAL307"
2017-07-15 16:24:54,-91.75945,40.49055,11278,"UAL307"
2017-07-15 16:25:54,-91.5875,40.52139,11278,"UAL307"
2017-07-15 16:26:58,-91.41444,40.55389,11278,"UAL307"
2017-07-15 16:28:00,-91.20921,40.61576,11278,"UAL307"
2017-07-15 16:29:02,-91.06667,40.66945,10942,"UAL307"
2017-07-15 16:30:02,-90.89051,40.72802,10607,"UAL307"
2017-07-15 16:31:05,-90.72896,40.78344,10363,"UAL307"
2017-07-15 16:32:08,-90.59472,40.82778,10089,"UAL307"
2017-07-15 16:33:11,-90.43889,40.88055,9784,"UAL307"
2017-07-15 16:34:12,-90.24944,40.94333,9449,"UAL307"
2017-07-15 16:34:13,-90.23237,40.94761,9418,"UAL307"
2017-07-15 16:35:14,-90.09361,40.99556,9144,"UAL307"
2017-07-15 16:35:18,-90.06245,41.00433,9114,"UAL307"
2017-07-15 16:36:16,-89.925,41.05167,8778,"UAL307"
2017-07-15 16:36:20,-89.8957,41.05978,8748,"UAL307"
2017-07-15 16:37:18,-89.76305,41.10444,8077,"UAL307"
2017-07-15 16:38:20,-89.60639,41.15472,7590,"UAL307"
2017-07-15 16:38:25,-89.56819,41.16798,7529,"UAL307"
2017-07-15 16:39:22,-89.46083,41.21305,7285,"UAL307"
2017-07-15 16:40:24,-89.3175,41.27222,6767,"UAL307"
2017-07-15 16:41:26,-89.15583,41.33694,5944,"UAL307"
2017-07-15 16:42:28,-89.01833,41.39167,5304,"UAL307"
2017-07-15 16:43:30,-88.8925,41.44111,4602,"UAL307"
2017-07-15 16:44:32,-88.75361,41.49528,3901,"UAL307"
2017-07-15 16:45:34,-88.6275,41.54472,3658,"UAL307"
2017-07-15 16:46:36,-88.51583,41.59833,3658,"UAL307"
2017-07-15 16:47:39,-88.41417,41.6725,3505,"UAL307"
2017-07-15 16:48:41,-88.32389,41.74166,3048,"UAL307"
2017-07-15 16:49:43,-88.23778,41.81417,3048,"UAL307"
2017-07-15 16:50:45,-88.11417,41.85695,3048,"UAL307"
2017-07-15 16:51:07,-88.06627,41.86098,3048,"UAL307"
2017-07-15 16:51:22,-88.03793,41.8635,3048,"UAL307"
2017-07-15 16:51:39,-88.00723,41.86615,2926,"UAL307"
2017-07-15 16:51:55,-87.97764,41.86907,2774,"UAL307"
2017-07-15 16:52:13,-87.94509,41.87203,2621,"UAL307"
2017-07-15 16:52:28,-87.91783,41.87437,2499,"UAL307"
2017-07-15 16:52:45,-87.88807,41.87766,2408,"UAL307"
2017-07-15 16:53:01,-87.8589,41.87962,2225,"UAL307"
2017-07-15 16:53:17,-87.83074,41.88241,2134,"UAL307"
2017-07-15 16:53:32,-87.80441,41.88471,2134,"UAL307"
2017-07-15 16:53:48,-87.77625,41.88577,2164,"UAL307"
2017-07-15 16:54:05,-87.74544,41.88498,2134,"UAL307"
2017-07-15 16:54:21,-87.71703,41.88532,2103,"UAL307"
2017-07-15 16:54:37,-87.68854,41.8852,2012,"UAL307"
2017-07-15 16:54:55,-87.65861,41.88493,1981,"UAL307"
2017-07-15 16:55:11,-87.63362,41.88457,1951,"UAL307"
2017-07-15 16:55:27,-87.61074,41.88449,1859,"UAL307"
2017-07-15 16:55:43,-87.58752,41.88459,1768,"UAL307"
2017-07-15 16:55:59,-87.56437,41.88492,1676,"UAL307"
2017-07-15 16:56:15,-87.54207,41.8921,1554,"UAL307"
2017-07-15 16:56:33,-87.52855,41.90893,1524,"UAL307"
2017-07-15 16:56:48,-87.51538,41.92221,1494,"UAL307"
2017-07-15 16:57:59,-87.5625,41.97583,1524,"UAL307"
2017-07-15 16:59:01,-87.62583,41.98389,1250,"UAL307"
2017-07-15 17:00:01,-87.69441,41.9839,1097,"UAL307"
2017-07-15 17:00:16,-87.71091,41.98371,1036,"UAL307"
2017-07-15 17:00:34,-87.73018,41.98382,975,"UAL307"
2017-07-15 17:00:50,-87.74726,41.98375,884,"UAL307"
2017-07-15 17:01:07,-87.76581,41.98395,792,"UAL307"
2017-07-15 17:01:23,-87.78286,41.98394,701,"UAL307"
2017-07-15 17:01:39,-87.79951,41.98414,610,"UAL307"
2017-07-15 17:01:55,-87.81459,41.98409,549,"UAL307"
2017-07-15 17:02:12,-87.83016,41.98412,457,"UAL307"
2017-07-15 17:02:28,-87.84421,41.98387,427,"UAL307"
2017-07-15 17:02:43,-87.85726,41.98389,335,"UAL307"
