"long","lat","order","hole","piece","id","group"
-117.084077,32.71833,1833519,FALSE,"1","06073003001","06073003001.1"
-117.083375,32.718642,1833520,FALSE,"1","06073003001","06073003001.1"
-117.08287,32.718882,1833521,FALSE,"1","06073003001","06073003001.1"
-117.082246,32.719213,1833522,FALSE,"1","06073003001","06073003001.1"
-117.081883,32.719496,1833523,FALSE,"1","06073003001","06073003001.1"
-117.081229,32.720009,1833524,FALSE,"1","06073003001","06073003001.1"
-117.08095,32.720219,1833525,FALSE,"1","06073003001","06073003001.1"
-117.080113,32.720851,1833526,FALSE,"1","06073003001","06073003001.1"
-117.079835,32.721062,1833527,FALSE,"1","06073003001","06073003001.1"
-117.07912,32.721603,1833528,FALSE,"1","06073003001","06073003001.1"
-117.076975,32.723227,1833529,FALSE,"1","06073003001","06073003001.1"
-117.076261,32.723769,1833530,FALSE,"1","06073003001","06073003001.1"
-117.075909,32.724026,1833531,FALSE,"1","06073003001","06073003001.1"
-117.074855,32.724798,1833532,FALSE,"1","06073003001","06073003001.1"
-117.074504,32.725056,1833533,FALSE,"1","06073003001","06073003001.1"
-117.074356,32.725164,1833534,FALSE,"1","06073003001","06073003001.1"
-117.073915,32.725488,1833535,FALSE,"1","06073003001","06073003001.1"
-117.073768,32.725597,1833536,FALSE,"1","06073003001","06073003001.1"
-117.073312,32.725935,1833537,FALSE,"1","06073003001","06073003001.1"
-117.07204,32.726881,1833538,FALSE,"1","06073003001","06073003001.1"
-117.071939,32.726937,1833539,FALSE,"1","06073003001","06073003001.1"
-117.071445,32.727215,1833540,FALSE,"1","06073003001","06073003001.1"
-117.071379,32.727213,1833541,FALSE,"1","06073003001","06073003001.1"
-117.071272,32.72721,1833542,FALSE,"1","06073003001","06073003001.1"
-117.071181,32.727207,1833543,FALSE,"1","06073003001","06073003001.1"
-117.071116,32.727206,1833544,FALSE,"1","06073003001","06073003001.1"
-117.070505,32.727187,1833545,FALSE,"1","06073003001","06073003001.1"
-117.070443,32.727186,1833546,FALSE,"1","06073003001","06073003001.1"
-117.069887,32.727172,1833547,FALSE,"1","06073003001","06073003001.1"
-117.068674,32.727141,1833548,FALSE,"1","06073003001","06073003001.1"
-117.068287,32.727132,1833549,FALSE,"1","06073003001","06073003001.1"
-117.068174,32.727146,1833550,FALSE,"1","06073003001","06073003001.1"
-117.068069,32.727177,1833551,FALSE,"1","06073003001","06073003001.1"
-117.068068,32.727052,1833552,FALSE,"1","06073003001","06073003001.1"
-117.068065,32.72668,1833553,FALSE,"1","06073003001","06073003001.1"
-117.068064,32.726556,1833554,FALSE,"1","06073003001","06073003001.1"
-117.067549,32.72656,1833555,FALSE,"1","06073003001","06073003001.1"
-117.066705,32.726569,1833556,FALSE,"1","06073003001","06073003001.1"
-117.06656,32.726553,1833557,FALSE,"1","06073003001","06073003001.1"
-117.066434,32.726525,1833558,FALSE,"1","06073003001","06073003001.1"
-117.066299,32.726477,1833559,FALSE,"1","06073003001","06073003001.1"
-117.066043,32.726365,1833560,FALSE,"1","06073003001","06073003001.1"
-117.065572,32.72616,1833561,FALSE,"1","06073003001","06073003001.1"
-117.065641,32.726144,1833562,FALSE,"1","06073003001","06073003001.1"
-117.06576,32.726101,1833563,FALSE,"1","06073003001","06073003001.1"
-117.065857,32.72605,1833564,FALSE,"1","06073003001","06073003001.1"
-117.065943,32.725988,1833565,FALSE,"1","06073003001","06073003001.1"
-117.065962,32.725969,1833566,FALSE,"1","06073003001","06073003001.1"
-117.066008,32.725926,1833567,FALSE,"1","06073003001","06073003001.1"
-117.06608,32.725835,1833568,FALSE,"1","06073003001","06073003001.1"
-117.066127,32.725747,1833569,FALSE,"1","06073003001","06073003001.1"
-117.066158,32.725655,1833570,FALSE,"1","06073003001","06073003001.1"
-117.066173,32.725559,1833571,FALSE,"1","06073003001","06073003001.1"
-117.066173,32.72513,1833572,FALSE,"1","06073003001","06073003001.1"
-117.066187,32.725062,1833573,FALSE,"1","06073003001","06073003001.1"
-117.066217,32.724998,1833574,FALSE,"1","06073003001","06073003001.1"
-117.066376,32.72477,1833575,FALSE,"1","06073003001","06073003001.1"
-117.066629,32.72441,1833576,FALSE,"1","06073003001","06073003001.1"
-117.066653,32.724376,1833577,FALSE,"1","06073003001","06073003001.1"
-117.066726,32.724275,1833578,FALSE,"1","06073003001","06073003001.1"
-117.066751,32.724242,1833579,FALSE,"1","06073003001","06073003001.1"
-117.066878,32.724038,1833580,FALSE,"1","06073003001","06073003001.1"
-117.06702,32.723814,1833581,FALSE,"1","06073003001","06073003001.1"
-117.067049,32.723741,1833582,FALSE,"1","06073003001","06073003001.1"
-117.067063,32.723667,1833583,FALSE,"1","06073003001","06073003001.1"
-117.06706,32.723572,1833584,FALSE,"1","06073003001","06073003001.1"
-117.067039,32.723491,1833585,FALSE,"1","06073003001","06073003001.1"
-117.066981,32.723385,1833586,FALSE,"1","06073003001","06073003001.1"
-117.066865,32.723177,1833587,FALSE,"1","06073003001","06073003001.1"
-117.066724,32.722932,1833588,FALSE,"1","06073003001","06073003001.1"
-117.066304,32.7222,1833589,FALSE,"1","06073003001","06073003001.1"
-117.066164,32.721956,1833590,FALSE,"1","06073003001","06073003001.1"
-117.066096,32.721832,1833591,FALSE,"1","06073003001","06073003001.1"
-117.066063,32.721725,1833592,FALSE,"1","06073003001","06073003001.1"
-117.066054,32.72163,1833593,FALSE,"1","06073003001","06073003001.1"
-117.066055,32.721618,1833594,FALSE,"1","06073003001","06073003001.1"
-117.066095,32.721184,1833595,FALSE,"1","06073003001","06073003001.1"
-117.066095,32.721129,1833596,FALSE,"1","06073003001","06073003001.1"
-117.066047,32.720572,1833597,FALSE,"1","06073003001","06073003001.1"
-117.066046,32.720542,1833598,FALSE,"1","06073003001","06073003001.1"
-117.066046,32.720433,1833599,FALSE,"1","06073003001","06073003001.1"
-117.066064,32.720283,1833600,FALSE,"1","06073003001","06073003001.1"
-117.066089,32.720187,1833601,FALSE,"1","06073003001","06073003001.1"
-117.066098,32.720151,1833602,FALSE,"1","06073003001","06073003001.1"
-117.066129,32.720045,1833603,FALSE,"1","06073003001","06073003001.1"
-117.06614,32.72001,1833604,FALSE,"1","06073003001","06073003001.1"
-117.066209,32.719754,1833605,FALSE,"1","06073003001","06073003001.1"
-117.06623,32.719644,1833606,FALSE,"1","06073003001","06073003001.1"
-117.066241,32.719493,1833607,FALSE,"1","06073003001","06073003001.1"
-117.066231,32.719324,1833608,FALSE,"1","06073003001","06073003001.1"
-117.06621,32.718952,1833609,FALSE,"1","06073003001","06073003001.1"
-117.066217,32.718879,1833610,FALSE,"1","06073003001","06073003001.1"
-117.066241,32.71879,1833611,FALSE,"1","06073003001","06073003001.1"
-117.066284,32.718701,1833612,FALSE,"1","06073003001","06073003001.1"
-117.066336,32.718631,1833613,FALSE,"1","06073003001","06073003001.1"
-117.066399,32.718569,1833614,FALSE,"1","06073003001","06073003001.1"
-117.067426,32.717813,1833615,FALSE,"1","06073003001","06073003001.1"
-117.067988,32.717401,1833616,FALSE,"1","06073003001","06073003001.1"
-117.067986,32.717249,1833617,FALSE,"1","06073003001","06073003001.1"
-117.06798,32.716793,1833618,FALSE,"1","06073003001","06073003001.1"
-117.067978,32.716642,1833619,FALSE,"1","06073003001","06073003001.1"
-117.068382,32.716379,1833620,FALSE,"1","06073003001","06073003001.1"
-117.068811,32.716085,1833621,FALSE,"1","06073003001","06073003001.1"
-117.069281,32.715764,1833622,FALSE,"1","06073003001","06073003001.1"
-117.069498,32.715598,1833623,FALSE,"1","06073003001","06073003001.1"
-117.069678,32.715439,1833624,FALSE,"1","06073003001","06073003001.1"
-117.069718,32.715398,1833625,FALSE,"1","06073003001","06073003001.1"
-117.070727,32.71437,1833626,FALSE,"1","06073003001","06073003001.1"
-117.070934,32.714113,1833627,FALSE,"1","06073003001","06073003001.1"
-117.070989,32.714035,1833628,FALSE,"1","06073003001","06073003001.1"
-117.071112,32.713866,1833629,FALSE,"1","06073003001","06073003001.1"
-117.071397,32.713374,1833630,FALSE,"1","06073003001","06073003001.1"
-117.07149,32.71317,1833631,FALSE,"1","06073003001","06073003001.1"
-117.071539,32.71305,1833632,FALSE,"1","06073003001","06073003001.1"
-117.071597,32.712884,1833633,FALSE,"1","06073003001","06073003001.1"
-117.071627,32.712798,1833634,FALSE,"1","06073003001","06073003001.1"
-117.071752,32.712443,1833635,FALSE,"1","06073003001","06073003001.1"
-117.071822,32.712242,1833636,FALSE,"1","06073003001","06073003001.1"
-117.071879,32.712081,1833637,FALSE,"1","06073003001","06073003001.1"
-117.071884,32.712064,1833638,FALSE,"1","06073003001","06073003001.1"
-117.071928,32.711925,1833639,FALSE,"1","06073003001","06073003001.1"
-117.071979,32.71171,1833640,FALSE,"1","06073003001","06073003001.1"
-117.071985,32.711665,1833641,FALSE,"1","06073003001","06073003001.1"
-117.071993,32.71162,1833642,FALSE,"1","06073003001","06073003001.1"
-117.072011,32.711505,1833643,FALSE,"1","06073003001","06073003001.1"
-117.07202,32.711379,1833644,FALSE,"1","06073003001","06073003001.1"
-117.072028,32.711272,1833645,FALSE,"1","06073003001","06073003001.1"
-117.072033,32.711113,1833646,FALSE,"1","06073003001","06073003001.1"
-117.072033,32.711063,1833647,FALSE,"1","06073003001","06073003001.1"
-117.072032,32.711042,1833648,FALSE,"1","06073003001","06073003001.1"
-117.072031,32.711027,1833649,FALSE,"1","06073003001","06073003001.1"
-117.072,32.710295,1833650,FALSE,"1","06073003001","06073003001.1"
-117.07199,32.710052,1833651,FALSE,"1","06073003001","06073003001.1"
-117.071805,32.710048,1833652,FALSE,"1","06073003001","06073003001.1"
-117.071251,32.71004,1833653,FALSE,"1","06073003001","06073003001.1"
-117.071067,32.710039,1833654,FALSE,"1","06073003001","06073003001.1"
-117.071067,32.709905,1833655,FALSE,"1","06073003001","06073003001.1"
-117.071067,32.709502,1833656,FALSE,"1","06073003001","06073003001.1"
-117.071067,32.709393,1833657,FALSE,"1","06073003001","06073003001.1"
-117.071067,32.709373,1833658,FALSE,"1","06073003001","06073003001.1"
-117.071453,32.709376,1833659,FALSE,"1","06073003001","06073003001.1"
-117.071659,32.709377,1833660,FALSE,"1","06073003001","06073003001.1"
-117.072471,32.709391,1833661,FALSE,"1","06073003001","06073003001.1"
-117.072504,32.709392,1833662,FALSE,"1","06073003001","06073003001.1"
-117.072783,32.709394,1833663,FALSE,"1","06073003001","06073003001.1"
-117.073724,32.709401,1833664,FALSE,"1","06073003001","06073003001.1"
-117.077933,32.709443,1833665,FALSE,"1","06073003001","06073003001.1"
-117.079082,32.709457,1833666,FALSE,"1","06073003001","06073003001.1"
-117.07965,32.709465,1833667,FALSE,"1","06073003001","06073003001.1"
-117.080194,32.709473,1833668,FALSE,"1","06073003001","06073003001.1"
-117.080717,32.709477,1833669,FALSE,"1","06073003001","06073003001.1"
-117.081541,32.709485,1833670,FALSE,"1","06073003001","06073003001.1"
-117.081919,32.709489,1833671,FALSE,"1","06073003001","06073003001.1"
-117.083918,32.709517,1833672,FALSE,"1","06073003001","06073003001.1"
-117.084377,32.709523,1833673,FALSE,"1","06073003001","06073003001.1"
-117.084986,32.709532,1833674,FALSE,"1","06073003001","06073003001.1"
-117.084988,32.709683,1833675,FALSE,"1","06073003001","06073003001.1"
-117.084988,32.709713,1833676,FALSE,"1","06073003001","06073003001.1"
-117.084993,32.710258,1833677,FALSE,"1","06073003001","06073003001.1"
-117.084995,32.71044,1833678,FALSE,"1","06073003001","06073003001.1"
-117.085,32.710828,1833679,FALSE,"1","06073003001","06073003001.1"
-117.085006,32.711268,1833680,FALSE,"1","06073003001","06073003001.1"
-117.085008,32.711992,1833681,FALSE,"1","06073003001","06073003001.1"
-117.085009,32.712154,1833682,FALSE,"1","06073003001","06073003001.1"
-117.08501,32.712381,1833683,FALSE,"1","06073003001","06073003001.1"
-117.071445,32.727215,1833684,FALSE,"1","06073003003","06073003003.1"
-117.070875,32.72751,1833685,FALSE,"1","06073003003","06073003003.1"
-117.070344,32.727722,1833686,FALSE,"1","06073003003","06073003003.1"
-117.069952,32.72786,1833687,FALSE,"1","06073003003","06073003003.1"
-117.068033,32.728546,1833688,FALSE,"1","06073003003","06073003003.1"
-117.065348,32.729501,1833689,FALSE,"1","06073003003","06073003003.1"
-117.065146,32.729574,1833690,FALSE,"1","06073003003","06073003003.1"
-117.063858,32.730157,1833691,FALSE,"1","06073003003","06073003003.1"
-117.063705,32.730226,1833692,FALSE,"1","06073003003","06073003003.1"
-117.062878,32.730775,1833693,FALSE,"1","06073003003","06073003003.1"
-117.06257,32.730981,1833694,FALSE,"1","06073003003","06073003003.1"
-117.06079,32.732255,1833695,FALSE,"1","06073003003","06073003003.1"
-117.060059,32.732815,1833696,FALSE,"1","06073003003","06073003003.1"
-117.059314,32.733388,1833697,FALSE,"1","06073003003","06073003003.1"
-117.059157,32.733543,1833698,FALSE,"1","06073003003","06073003003.1"
-117.058937,32.733759,1833699,FALSE,"1","06073003003","06073003003.1"
-117.058559,32.734144,1833700,FALSE,"1","06073003003","06073003003.1"
-117.058253,32.734454,1833701,FALSE,"1","06073003003","06073003003.1"
-117.058091,32.734621,1833702,FALSE,"1","06073003003","06073003003.1"
-117.058069,32.734644,1833703,FALSE,"1","06073003003","06073003003.1"
-117.056814,32.735995,1833704,FALSE,"1","06073003003","06073003003.1"
-117.05648,32.736356,1833705,FALSE,"1","06073003003","06073003003.1"
-117.056233,32.736613,1833706,FALSE,"1","06073003003","06073003003.1"
-117.056158,32.736691,1833707,FALSE,"1","06073003003","06073003003.1"
-117.05585,32.737031,1833708,FALSE,"1","06073003003","06073003003.1"
-117.054709,32.738295,1833709,FALSE,"1","06073003003","06073003003.1"
-117.054329,32.738717,1833710,FALSE,"1","06073003003","06073003003.1"
-117.054128,32.738936,1833711,FALSE,"1","06073003003","06073003003.1"
-117.053772,32.739326,1833712,FALSE,"1","06073003003","06073003003.1"
-117.053538,32.739604,1833713,FALSE,"1","06073003003","06073003003.1"
-117.053348,32.739834,1833714,FALSE,"1","06073003003","06073003003.1"
-117.053028,32.740139,1833715,FALSE,"1","06073003003","06073003003.1"
-117.052093,32.741038,1833716,FALSE,"1","06073003003","06073003003.1"
-117.052067,32.741058,1833717,FALSE,"1","06073003003","06073003003.1"
-117.051722,32.741335,1833718,FALSE,"1","06073003003","06073003003.1"
-117.051651,32.74139,1833719,FALSE,"1","06073003003","06073003003.1"
-117.051441,32.741557,1833720,FALSE,"1","06073003003","06073003003.1"
-117.051372,32.741614,1833721,FALSE,"1","06073003003","06073003003.1"
-117.051265,32.741698,1833722,FALSE,"1","06073003003","06073003003.1"
-117.050943,32.741954,1833723,FALSE,"1","06073003003","06073003003.1"
-117.050837,32.742041,1833724,FALSE,"1","06073003003","06073003003.1"
-117.050774,32.741982,1833725,FALSE,"1","06073003003","06073003003.1"
-117.05068,32.741894,1833726,FALSE,"1","06073003003","06073003003.1"
-117.050595,32.741796,1833727,FALSE,"1","06073003003","06073003003.1"
-117.050539,32.741732,1833728,FALSE,"1","06073003003","06073003003.1"
-117.050378,32.741573,1833729,FALSE,"1","06073003003","06073003003.1"
-117.049984,32.741183,1833730,FALSE,"1","06073003003","06073003003.1"
-117.049896,32.741096,1833731,FALSE,"1","06073003003","06073003003.1"
-117.049735,32.740938,1833732,FALSE,"1","06073003003","06073003003.1"
-117.050759,32.740234,1833733,FALSE,"1","06073003003","06073003003.1"
-117.051266,32.739886,1833734,FALSE,"1","06073003003","06073003003.1"
-117.051397,32.739783,1833735,FALSE,"1","06073003003","06073003003.1"
-117.053224,32.738007,1833736,FALSE,"1","06073003003","06073003003.1"
-117.053318,32.737909,1833737,FALSE,"1","06073003003","06073003003.1"
-117.05344,32.737762,1833738,FALSE,"1","06073003003","06073003003.1"
-117.053481,32.737702,1833739,FALSE,"1","06073003003","06073003003.1"
-117.054187,32.736679,1833740,FALSE,"1","06073003003","06073003003.1"
-117.054553,32.736145,1833741,FALSE,"1","06073003003","06073003003.1"
-117.054797,32.735793,1833742,FALSE,"1","06073003003","06073003003.1"
-117.054898,32.735653,1833743,FALSE,"1","06073003003","06073003003.1"
-117.05504,32.735486,1833744,FALSE,"1","06073003003","06073003003.1"
-117.055198,32.735328,1833745,FALSE,"1","06073003003","06073003003.1"
-117.055358,32.735191,1833746,FALSE,"1","06073003003","06073003003.1"
-117.055907,32.734782,1833747,FALSE,"1","06073003003","06073003003.1"
-117.056131,32.734617,1833748,FALSE,"1","06073003003","06073003003.1"
-117.056258,32.734523,1833749,FALSE,"1","06073003003","06073003003.1"
-117.05642,32.734389,1833750,FALSE,"1","06073003003","06073003003.1"
-117.056143,32.73437,1833751,FALSE,"1","06073003003","06073003003.1"
-117.055313,32.734313,1833752,FALSE,"1","06073003003","06073003003.1"
-117.055037,32.734296,1833753,FALSE,"1","06073003003","06073003003.1"
-117.054829,32.734266,1833754,FALSE,"1","06073003003","06073003003.1"
-117.054608,32.734218,1833755,FALSE,"1","06073003003","06073003003.1"
-117.054573,32.734206,1833756,FALSE,"1","06073003003","06073003003.1"
-117.054428,32.734165,1833757,FALSE,"1","06073003003","06073003003.1"
-117.053521,32.733874,1833758,FALSE,"1","06073003003","06073003003.1"
-117.053283,32.733805,1833759,FALSE,"1","06073003003","06073003003.1"
-117.053221,32.733792,1833760,FALSE,"1","06073003003","06073003003.1"
-117.053172,32.733783,1833761,FALSE,"1","06073003003","06073003003.1"
-117.053011,32.733763,1833762,FALSE,"1","06073003003","06073003003.1"
-117.052849,32.733757,1833763,FALSE,"1","06073003003","06073003003.1"
-117.052752,32.733761,1833764,FALSE,"1","06073003003","06073003003.1"
-117.052668,32.733767,1833765,FALSE,"1","06073003003","06073003003.1"
-117.052416,32.733786,1833766,FALSE,"1","06073003003","06073003003.1"
-117.052333,32.733793,1833767,FALSE,"1","06073003003","06073003003.1"
-117.052286,32.733795,1833768,FALSE,"1","06073003003","06073003003.1"
-117.052146,32.733806,1833769,FALSE,"1","06073003003","06073003003.1"
-117.0521,32.73381,1833770,FALSE,"1","06073003003","06073003003.1"
-117.052012,32.733817,1833771,FALSE,"1","06073003003","06073003003.1"
-117.05194,32.733829,1833772,FALSE,"1","06073003003","06073003003.1"
-117.051869,32.733845,1833773,FALSE,"1","06073003003","06073003003.1"
-117.051748,32.733885,1833774,FALSE,"1","06073003003","06073003003.1"
-117.051634,32.733938,1833775,FALSE,"1","06073003003","06073003003.1"
-117.051607,32.733953,1833776,FALSE,"1","06073003003","06073003003.1"
-117.051594,32.733961,1833777,FALSE,"1","06073003003","06073003003.1"
-117.051512,32.734016,1833778,FALSE,"1","06073003003","06073003003.1"
-117.051503,32.734022,1833779,FALSE,"1","06073003003","06073003003.1"
-117.051376,32.73412,1833780,FALSE,"1","06073003003","06073003003.1"
-117.051364,32.734128,1833781,FALSE,"1","06073003003","06073003003.1"
-117.05133,32.734153,1833782,FALSE,"1","06073003003","06073003003.1"
-117.051319,32.734164,1833783,FALSE,"1","06073003003","06073003003.1"
-117.051029,32.734385,1833784,FALSE,"1","06073003003","06073003003.1"
-117.050391,32.734875,1833785,FALSE,"1","06073003003","06073003003.1"
-117.050286,32.734941,1833786,FALSE,"1","06073003003","06073003003.1"
-117.050138,32.735013,1833787,FALSE,"1","06073003003","06073003003.1"
-117.049982,32.735071,1833788,FALSE,"1","06073003003","06073003003.1"
-117.04984,32.735107,1833789,FALSE,"1","06073003003","06073003003.1"
-117.049789,32.735116,1833790,FALSE,"1","06073003003","06073003003.1"
-117.049703,32.735129,1833791,FALSE,"1","06073003003","06073003003.1"
-117.049443,32.73514,1833792,FALSE,"1","06073003003","06073003003.1"
-117.049357,32.735144,1833793,FALSE,"1","06073003003","06073003003.1"
-117.049359,32.734508,1833794,FALSE,"1","06073003003","06073003003.1"
-117.049367,32.732601,1833795,FALSE,"1","06073003003","06073003003.1"
-117.04937,32.731966,1833796,FALSE,"1","06073003003","06073003003.1"
-117.049371,32.731879,1833797,FALSE,"1","06073003003","06073003003.1"
-117.049375,32.731711,1833798,FALSE,"1","06073003003","06073003003.1"
-117.049375,32.731625,1833799,FALSE,"1","06073003003","06073003003.1"
-117.049376,32.73154,1833800,FALSE,"1","06073003003","06073003003.1"
-117.049376,32.731459,1833801,FALSE,"1","06073003003","06073003003.1"
-117.049378,32.731164,1833802,FALSE,"1","06073003003","06073003003.1"
-117.049388,32.730038,1833803,FALSE,"1","06073003003","06073003003.1"
-117.049392,32.729663,1833804,FALSE,"1","06073003003","06073003003.1"
-117.049358,32.729663,1833805,FALSE,"1","06073003003","06073003003.1"
-117.049256,32.729666,1833806,FALSE,"1","06073003003","06073003003.1"
-117.049223,32.729667,1833807,FALSE,"1","06073003003","06073003003.1"
-117.049226,32.729491,1833808,FALSE,"1","06073003003","06073003003.1"
-117.049237,32.728966,1833809,FALSE,"1","06073003003","06073003003.1"
-117.049241,32.728792,1833810,FALSE,"1","06073003003","06073003003.1"
-117.049249,32.728353,1833811,FALSE,"1","06073003003","06073003003.1"
-117.049276,32.72704,1833812,FALSE,"1","06073003003","06073003003.1"
-117.049286,32.726602,1833813,FALSE,"1","06073003003","06073003003.1"
-117.049262,32.726571,1833814,FALSE,"1","06073003003","06073003003.1"
-117.049193,32.726483,1833815,FALSE,"1","06073003003","06073003003.1"
-117.049171,32.726454,1833816,FALSE,"1","06073003003","06073003003.1"
-117.049281,32.726382,1833817,FALSE,"1","06073003003","06073003003.1"
-117.049308,32.726348,1833818,FALSE,"1","06073003003","06073003003.1"
-117.049325,32.72631,1833819,FALSE,"1","06073003003","06073003003.1"
-117.049332,32.726266,1833820,FALSE,"1","06073003003","06073003003.1"
-117.04933,32.726131,1833821,FALSE,"1","06073003003","06073003003.1"
-117.049332,32.725824,1833822,FALSE,"1","06073003003","06073003003.1"
-117.049346,32.723716,1833823,FALSE,"1","06073003003","06073003003.1"
-117.04935,32.723198,1833824,FALSE,"1","06073003003","06073003003.1"
-117.049342,32.723118,1833825,FALSE,"1","06073003003","06073003003.1"
-117.049335,32.723015,1833826,FALSE,"1","06073003003","06073003003.1"
-117.049334,32.722833,1833827,FALSE,"1","06073003003","06073003003.1"
-117.049331,32.722291,1833828,FALSE,"1","06073003003","06073003003.1"
-117.04933,32.72211,1833829,FALSE,"1","06073003003","06073003003.1"
-117.049329,32.721994,1833830,FALSE,"1","06073003003","06073003003.1"
-117.049326,32.721648,1833831,FALSE,"1","06073003003","06073003003.1"
-117.049325,32.721533,1833832,FALSE,"1","06073003003","06073003003.1"
-117.049321,32.721218,1833833,FALSE,"1","06073003003","06073003003.1"
-117.04931,32.720275,1833834,FALSE,"1","06073003003","06073003003.1"
-117.049307,32.719961,1833835,FALSE,"1","06073003003","06073003003.1"
-117.049304,32.719659,1833836,FALSE,"1","06073003003","06073003003.1"
-117.049298,32.718753,1833837,FALSE,"1","06073003003","06073003003.1"
-117.049297,32.718452,1833838,FALSE,"1","06073003003","06073003003.1"
-117.049298,32.717933,1833839,FALSE,"1","06073003003","06073003003.1"
-117.049304,32.716379,1833840,FALSE,"1","06073003003","06073003003.1"
-117.049306,32.715861,1833841,FALSE,"1","06073003003","06073003003.1"
-117.049553,32.715862,1833842,FALSE,"1","06073003003","06073003003.1"
-117.049802,32.715864,1833843,FALSE,"1","06073003003","06073003003.1"
-117.049984,32.715865,1833844,FALSE,"1","06073003003","06073003003.1"
-117.05129,32.715876,1833845,FALSE,"1","06073003003","06073003003.1"
-117.051786,32.71588,1833846,FALSE,"1","06073003003","06073003003.1"
-117.052081,32.715881,1833847,FALSE,"1","06073003003","06073003003.1"
-117.052967,32.715885,1833848,FALSE,"1","06073003003","06073003003.1"
-117.053263,32.715887,1833849,FALSE,"1","06073003003","06073003003.1"
-117.05354,32.715885,1833850,FALSE,"1","06073003003","06073003003.1"
-117.054372,32.715882,1833851,FALSE,"1","06073003003","06073003003.1"
-117.05465,32.715881,1833852,FALSE,"1","06073003003","06073003003.1"
-117.05467,32.715881,1833853,FALSE,"1","06073003003","06073003003.1"
-117.054732,32.715881,1833854,FALSE,"1","06073003003","06073003003.1"
-117.054753,32.715881,1833855,FALSE,"1","06073003003","06073003003.1"
-117.055241,32.715877,1833856,FALSE,"1","06073003003","06073003003.1"
-117.055678,32.715877,1833857,FALSE,"1","06073003003","06073003003.1"
-117.056706,32.715879,1833858,FALSE,"1","06073003003","06073003003.1"
-117.057195,32.71588,1833859,FALSE,"1","06073003003","06073003003.1"
-117.057365,32.71588,1833860,FALSE,"1","06073003003","06073003003.1"
-117.057875,32.71588,1833861,FALSE,"1","06073003003","06073003003.1"
-117.058045,32.715881,1833862,FALSE,"1","06073003003","06073003003.1"
-117.058909,32.715881,1833863,FALSE,"1","06073003003","06073003003.1"
-117.059654,32.715881,1833864,FALSE,"1","06073003003","06073003003.1"
-117.061504,32.715881,1833865,FALSE,"1","06073003003","06073003003.1"
-117.062369,32.715882,1833866,FALSE,"1","06073003003","06073003003.1"
-117.0624,32.715881,1833867,FALSE,"1","06073003003","06073003003.1"
-117.062493,32.715881,1833868,FALSE,"1","06073003003","06073003003.1"
-117.062525,32.715881,1833869,FALSE,"1","06073003003","06073003003.1"
-117.06362,32.715879,1833870,FALSE,"1","06073003003","06073003003.1"
-117.063807,32.715879,1833871,FALSE,"1","06073003003","06073003003.1"
-117.063986,32.715872,1833872,FALSE,"1","06073003003","06073003003.1"
-117.066327,32.715601,1833873,FALSE,"1","06073003003","06073003003.1"
-117.066885,32.715531,1833874,FALSE,"1","06073003003","06073003003.1"
-117.067597,32.715444,1833875,FALSE,"1","06073003003","06073003003.1"
-117.067755,32.715412,1833876,FALSE,"1","06073003003","06073003003.1"
-117.067963,32.715348,1833877,FALSE,"1","06073003003","06073003003.1"
-117.067961,32.715474,1833878,FALSE,"1","06073003003","06073003003.1"
-117.067962,32.715606,1833879,FALSE,"1","06073003003","06073003003.1"
-117.067974,32.716355,1833880,FALSE,"1","06073003003","06073003003.1"
-117.067974,32.716383,1833881,FALSE,"1","06073003003","06073003003.1"
-117.067978,32.716642,1833882,FALSE,"1","06073003003","06073003003.1"
-117.06798,32.716793,1833883,FALSE,"1","06073003003","06073003003.1"
-117.067986,32.717249,1833884,FALSE,"1","06073003003","06073003003.1"
-117.067988,32.717401,1833885,FALSE,"1","06073003003","06073003003.1"
-117.067426,32.717813,1833886,FALSE,"1","06073003003","06073003003.1"
-117.066399,32.718569,1833887,FALSE,"1","06073003003","06073003003.1"
-117.066336,32.718631,1833888,FALSE,"1","06073003003","06073003003.1"
-117.066284,32.718701,1833889,FALSE,"1","06073003003","06073003003.1"
-117.066241,32.71879,1833890,FALSE,"1","06073003003","06073003003.1"
-117.066217,32.718879,1833891,FALSE,"1","06073003003","06073003003.1"
-117.06621,32.718952,1833892,FALSE,"1","06073003003","06073003003.1"
-117.066231,32.719324,1833893,FALSE,"1","06073003003","06073003003.1"
-117.066241,32.719493,1833894,FALSE,"1","06073003003","06073003003.1"
-117.06623,32.719644,1833895,FALSE,"1","06073003003","06073003003.1"
-117.066209,32.719754,1833896,FALSE,"1","06073003003","06073003003.1"
-117.06614,32.72001,1833897,FALSE,"1","06073003003","06073003003.1"
-117.066129,32.720045,1833898,FALSE,"1","06073003003","06073003003.1"
-117.066098,32.720151,1833899,FALSE,"1","06073003003","06073003003.1"
-117.066089,32.720187,1833900,FALSE,"1","06073003003","06073003003.1"
-117.066064,32.720283,1833901,FALSE,"1","06073003003","06073003003.1"
-117.066046,32.720433,1833902,FALSE,"1","06073003003","06073003003.1"
-117.066046,32.720542,1833903,FALSE,"1","06073003003","06073003003.1"
-117.066047,32.720572,1833904,FALSE,"1","06073003003","06073003003.1"
-117.066095,32.721129,1833905,FALSE,"1","06073003003","06073003003.1"
-117.066095,32.721184,1833906,FALSE,"1","06073003003","06073003003.1"
